TEXT,LABEL
½ºÇÁ¸µ¸ÊÀÎ°¡ºÁ,0
ÇÎÅ° ÀÏµî ¸Â¾Æ¿©,0
¹ø¸¶ ³ªÀÌ½º,1
¸¶±ÙÀ°½ÃÀý,0
¹ø¸¶  ,0
¿À,1
¼ø°£ ·º°É¸°ÁÙ,0
¿ô±â´Ï±î ¿ë¼­ÇØÁÜ,0
ÀÌÁ¦ Ç³¼± ¾Ë¾Ò´Ù ,0
µÈ´ÙµÈ´Ù,1
¹ø¸¶¾ß µ¹¾Æ¿Í ,0
ºÎ¼ö°í °£°Ô ¼ôÄÆÀÎ°¡ºÁ,0
¶³¾îÁú Æú,0
¸·ÀÚ,1
¿Í ¹¹¾ß ÅõÇ¥ ¹Ù²î¾ú³× ,0
ÄÆ ,0
ÃÖ¾àÃ¼ Ç³¼± Á¶Á³´Ù ,0
¹è ÃàÇÏµå¸³´Ï´Ù,1
¹ø¸¶,1
¾Æ,0
ÇÎÅ°°¡,0
¿À,1
´Þ·Á¶ó ¹ø¸¶,0
³» µ·,0
¹Ùº¸,0
¸í Ä±,0
¸¶¸®¿À ¹¹Áö,0
¿Í,1
µÑ´Ù ,1
¹ø¸¶ Àß°¡,0
ºÒ¿¡Å¸´Â°Ç ³ª¿´°í,0
¹ø¸¶ ºÎÁ¤Ãâ¹ßÀÌ ÀÇ½ÉµÊ,1
ÇÑ¹ø ´õ,0
³ª ´Ù ÇÇÇØ°¡³× ,1
¿À,1
½ÂºÎÁ¶ÀÛÀÎµ¥,1
¹ø¸¶ ½÷¸®Áú·¯,1
¸¶¸®¿À ÀÌ¹Ì ³Ñ¾î°¨,0
¿À ·çÀÌÁö »¡¶ó,0
½Ç·Â¸Ê¸¸ ³ª¿À¶ó°í,1
¹ø ¸¶ ÁØºñ ÇÏ¼¼¿ä,0
¹øÄÆ,0
¹ø Å»¶ô,0
Ç³µ­ÀÌ ±â´Ù·ÁÁà,0
±³ÈÆ ,0
¹ø Àß°¡½Ã°í,0
¿À´Ã ¹°ÀÌ ¿ÖÀÌ·¯³Ä°í,1
È£¿ì,1
¿À,1
¹ú½á°¡ÁÒ,0
¾É¾Æ Á¡ÇÁ ½ºÇÉ ÇØ¾ß ³Ñ¾î°£µ¥¿ä,0
¸¸,1
¿µÅÂ È­ÀÌÆÃ,0
 ¤©¤·¤»¤» ,0
¹ø¸¶ ¶±»ó,1
¾Æ ¹ø¸¶ »óÅÂ°¡ ¾ÈÁÁ¾Æ¿ä,0
ÃÊ½ÉÀÚÀÇÇà¿î ³¡³´³×,0
²¨¾î¾î¾ï,1
Ç³Çü ¹Ï±¸ ÀÌ›§´Ù±¸,1
±Ùµ¥³¡³²,0
¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó ,1
±ú´Â°Ô ¸Â¾Ò³×¿ä ,0
³ªÀÌ¼Ý,1
¿ì¿Õ,1
Æ÷ÀÎÆ® ´ëÃâÁ¡¿©,1
Á¦¹ß ÁÖ°Å,1
ÀÌ°Å ¾à°£ ³¿»õ°¡ ,0
¸¶¸®¿À ¿¹ºñ¿ª,0
Á¾,0
¾î,1
¼ö°í¸µ,0
À÷ ÀÚÁÖ º¸¿©,0
¹è ²¨¾ï,1
´À±ß,0
¸¶¸®¿À°¡ ´ë±âÇÏÁÒ ,0
¿À´Ã Á¶½É,1
¹ø¸¶ ÄÆ,0
¹ø¸¶ Ãâ¹ßÇÏ±âµµ Àü¿¡ Å»¶ô,0
Ç³¼± ¸ØÃç,0
¹ø¸¶ ÄÆ,0
ÀÌ ½¬¿î°É,1
¹ø¸¶ °£´Ù,0
¾ÐµµÀû,0
¾Æ´Ï¾ß,1
´À·Á,0
¾Æ Ãß¾ïÀÌ µÇµ¹¾Æ¿Â´Ù ,1
¹ø¸¶ Ä¼,1
¹ø¸¶ ¾È³ç ,0
¸ð¸§ ,1
¾î¾î,0
¹ø¸¶ ,1
¹ø¸¶ ¹ø¸¶ ¹ø¸¶,1
ÀÌ¸Ê Çß´ø ¸Ê °°Àºµ¥ Àü¿¡,0
º¯¸í ,0
¹è ´Þ´ÞÇÏ°í,1
Ç³¼±¾î,0
¸Ô´Â°Ç Ç×»ó ¸¶Áö¸· ,0
ÇÎ,0
Àº±ÙÀÚÁÖÀÌ±â´øµ¥,0
¹ø¸¶ ,1
ÇÏ,0
¾î,0
¿Ö ÀÚ²Ù Á×¾ý,0
¸Ó¸®±ú´Â°Å¿´³ª¹Ù,0
¿Â´Ù,1
¿­¹Þ³×,1
¹ÝÄ¢,1
¾ê,1
¹ø¸¶ ½Â¸® ½Â¸®½Â¸®,1
¾Ñ,0
¾Æ ÆÄ,1
ÀÌ°ÉÁö³×,0
·¯´Ï¾ß,1
¾ç¾ÆÄ¡·¡ ,1
Çæ ,1
¿Ö µé¾î°¡Áú¸øÇÏˆ ,0
¿Í ¾îÄÉ ÇÑ¹øÀ» ¾È°ãÄ¡°í ´Ù ´Ù¸¥¼ýÀÚ°¡ ¸Ô³Ä,1
ÀÌ°Ç ºñ ÀÖ¾îµµ ¾È µÈ´Ù,0
¾î,1
¹ø¸¶ ¿ì½Â ¹ø¸¶ ¿ì½Â,1
¹ø¸¶ ÄÆ,0
¿Í ,1
´À±ß,0
µðÅ×ÀÏÇÑ Á¡ÇÁ Á» ÇØ¿ä,0
Ç³¼± ,0
°Á ¹ø¸¶°¡ ½Â¸®³×,0
Å©Èì,0
ÇÐ±³¿¡¼­ ½ÃÇè¾î·Á¿ö¾ß ÀÌµæÀÎ ¾Ö´ú »ý°¢³² ,0
±ê¹æµµ ¾ÈµÇ°Ú³×,0
ÇüÀº Çö¿ª¾Æ³Ä,0
¾ÐµµÀûÀÎ,0
¿À¿À¿À¿À,1
¾Æ´¢,0
°ú½ÄÀÌ¾ß,0
¿Í,1
¶³¾îÁú Æú,0
Â÷´ÜÇü,0
¹ö¼¸¸Ô´Ù³¡,0
·çÀÌÁö ,1
°ü±¤ ³ª¿À¼Ì³ª¿ä,0
»çÅÁ,1
¹ø¸¶ µå°¡ÀÚ,0
¹ø¸¶ ³«¸¶Çß³×¿ä,0
¾÷”K,0
¾ý,1
±× ƒÆ´Â°Ç°¡º½ ,0
»êÃ¥Áß,0
µ·º¹»ç ¹«ÃÄ²¿,1
¾î,1
ÄÆ,0
¿À,1
¹ø¸¶ ´ë±âÇØÁÖ¼¼¿ä,0
 ¸ð¿©,0
º»ÀÎÀÌ ÅÀ°í,0
¹ø,1
Â÷Ä«°Ô »ì¶ó ÀÌ¸»ÀÌ¾ß ±×·¯´Ï±î,0
Çü µÆ°í ¹ø¿¡¼­ ¿ì½ÂÇØÁà,0
³¯¸Ô ±× ÀÚÃ¼,0
ÀÀ ¾È³ª°¡,1
ÀüÁø¼öºñ ,1
¾Æ±îºÎÅÍ ,0
±Ø Âù,1
ÀÌÁÖ°í,0
¸ðÇÏ³Ä°í Áö±×À½,0
Àßµé¾ú½À´Ï´Ù,0
°³¸øÇÏ³×Ä§ÂøÇØ¿Í,0
¹ø¸¶ ÃàÇÏÇØ,1
º¯¸í,0
ÆÄ ,0
ÃßÀâÇÏ´Ù ,1
µÑÀÌ ´ëÃ¼ ¹¹ÇÑ ,0
¹ø¸¶°¡ ¼³¸¶,1
°í¾çÀÌ ¸Ô°í À¯ÅÏ,0
¾î,0
¿Í ¹è ,1
¸Ç³¯ È¥ÀÚÁ×¾î,0
¸Ó¸®²£³ªºÁ ,0
»ìÂ¦ À§ÇèÇß¾î ,1
´Þ´Þ,1
¾ÈÇØ ,1
¾Æ±î º®µ¹,0
¾Æ±î °Å±â,0
ÆÄ¶õ ¾çÆÄ ,0
¿À,1
¸¶,1
¹ø¸¶ ¼º°í¿À¿À¿Ë,1
³Ê¹« Á¶¾ÆÇÏÀÚ³ª,1
Ç³¿ù·®Ç³¿ù·®Ç³¿ù·®,1
¹ø¸¶ ÄÆ,0
´À±ß,0
¿¬½Â ,1
Á¶¾Æ Ä§ÂøÇØ,1
¾çÆÄ ,0
¿ÀÄÉ¿¡,1
¿§,0
¹ø¸¶ ¿À¿­ ,0
¸Ó¸®ƒÆº» ÇÎÅ© ½Â¸®,0
¾Æ,1
µµµÏ ½Éº¸,0
¹ø ³ª¿À¼¼¿ä,0
 ¤©¤·¤»¤» ,0
¿©À¯,0
¼³¸¶,1
¹ø¸¶ ÁØºñÇÏ¼¼¿ä,0
³×,0
¹ò ,1
ÀÌ°Ô µµ¹ÚÀÌÁö,1
¶Ë¸Ê,0
°¡½Ä ¾Æ´Ï°í °ú½Ä,0
³ëÀë¸Ê,0
°³»Ü¶ó,0
¿¹ºñ¿ª ,0
¿ô´Â°ÅºÁ ±ú¾Ë°°À¸ ÁÁ¾Æ¿ä,1
°ú½ÄÀÌ¾ß,0
Ä¼ ½Ï º¹±¸Çß´Ù,1
¾Æ ¸¶¸®¿À µé¾î°¬¾î ,0
Àý¹Ý Â÷ÀÌ ,0
¿Í,1
³ª¸¸ÀÇ ½ºÀ§¹Ö ,1
¿ÀÂ¡¾î°ÔÀÓ ¾ø³ª,0
¿ª½Ã ¹ø¸¶ ,1
µî ¿À¿¹,1
Ä§ÂøÇØ,0
¿Í ¾¾  ¸Ê Àç¹Õ´Ù ±Ùµ¥ ,1
¿À,1
Æù¹èÆ²,0
ºü,0
¿Í ÀÌ°Ô,1
ÇãÁ¢,0
ÄÆ,0
¹è ,1
Ã¦½º,0
Ç³¼±ÀÌ¶ó ¹ø¸¶´Â ÄÆÀÌ¾ß ,0
Ä¼,1
¹ø¸¶ °¡ÀÚ ,0
¹ø ´ÙÀ½ ±âÈ¸¿¡,0
Ä¼,1
¹ø¸¶°¡ ¼ÕÇØ,0
ÀÌ°Ô½Ç·Â,0
¸¶¸®¿À ,0
±¤Å»,0
Çü,0
¸¶¸®¿À ¶Ç °¬´Ù,0
Ç³¼±Àº ÇÊÆÐ¾ß ,0
ÈÎ¾À ¾Õ¿¡ ,0
¹«Ä£ ,1
¿À°Ú³Ä°í ,1
¹ø¸¶ ¹ø¸¶ °©´Ï´Ù,1
ÀÌ°É ÀÌ±â³×,1
¸¶¸®¿À ¿ì½Â,0
¹ø¸¶ ±â±ÇÇÏ¼¼¿ä,0
°ú°ÅÀÇ ³ªº¸´Ù ¼öÁØÀÌ ¶³¾îÁ®,0
Å»¶ô,0
¹ø¸¶ ¿¹½º,1
¹ø¸¶ ¾Æ¿ô ¾Æ¿ô ,0
¾Æ ¾çÆÄ¾ß,1
¿À ,1
¸ÁÇß´Ù ,0
¾ý,0
´À±ß,0
¿¡¹ÙÂüÄ¡ ¿ÀÇÂºÏ,1
³¯°­µµµé ,1
È¥ÀÚ¸¸,0
¾î,1
ÇÎÅ° ¾îµð°¬¾î,1
°³¸ðµ‘,0
Á¾·á,0
¹ø¸¶ ¿À¿­Áß ,0
¿î¸ÊÀº ÁøÂ¥ °­ÇÏ³×,1
ºÀµ¿±Í¿µµÕÀÌ     ,0
¸Å³Ê¾ø±äÇØ,0
´Þ´Þ±¸¸®,1
¾Æ ,1
¾Æ ¹ø¸¶ ,1
°³³ëÀë¸Ê,1
Ç³¿ù·®ÀÌ ¸íÀÌ³×,1
¾î,0
¾ÆÇÏ ,0
¿À,0
´Þ´ÞÇÏ´Ù,1
¹ø¸¶,1
´«Ä¡º»´Ù ,1
¹ø¸¶ ¸ê¸Á,0
±×·¯³×,0
¹ø¸¶´Â ¿ï°íÀÖ´Ù ,1
¾î,1
¾Æ,0
¿À¿¹,1
Ä±,0
¹ø¸¶ ÀÔÀåÇØÁÖ¼¼¿ä,0
¹è·¡ ,1
¹ø ,1
¶Ë¸Ê,0
¼ö¹®Àå ,1
¾çÆÄ ,0
³Êº¥,0
¾Æ ¹ø¸¶¾ß,1
¹ø¸¶ ³ªÀÌ½º ,1
¼± È¸º¹,1
´ë ÀÎ°¡,0
¾Æ´Ï ¹Ùº¸µé ¾Æ³à ,1
¹ø¸¶ °É°í ¾ÄÀ¸·¯°£´Ù,0
¿Â´Ù,0
±Ø  Âù,1
È­ÀÌÆÃ ¹ø ¸¶,0
°³¿ô±â³× ,1
±ÙÀÌ½º ,1
¹ÌÃÆ³× ,1
¾î ³ª¾ðÁ¦ ¹ø°É¾úÁö ,1
±âÃâ¹®Á¦¿´³×,1
Àú°³ Á¤´äÀÌÁÒ,0
¼³¸¶,1
ÀÌ°É ¾îÄÉ ¸ÂÃç,1
¸¹ÀÌ Â÷ÀÌ³ª´øµ¥¿ä,0
¿¡ÀÌ ¼³¸¶,1
¹ø¸¶ ¿ì½Â,1
¶Ë¸Ê,0
¿Í,1
ÁøÂ¥ °³¸ð´ë ,0
°ÅºÏ¾Æ Èû³»,1
ÇÎÅ°ÄÆ,0
´Þ´Þ,1
¾Æ¹«Æ° Àú°Ý ,0
¾Æ¹«Æ° Â÷´Ü,0
¹ø¸¶ ÃÖ´Ü°¡ ÄÆ,0
ÁøÂ¥ ,1
¼ø¹°,0
¹ø¸¶ Á×¾î,0
±ØÂù,1
¸»µµ¾È´ë ,0
ÁÁÀºµ¥,1
¾ÆÀÌ°í,0
¾È½É,0
³» ¹èÆÃÀº,0
Çã,1
¿À,1
ÈÄ,0
ÇÎÅ°ÀßÇÏ³×,0
¼±ÅÃ°ÔÀÓÀÌ³×,0
»ö±òÀÌ ´Þ¶ú¾û,1
¹ø ÄÆ,0
Å½¿åÀÇ ´ë°¡,0
¸ÓÇØ,0
¿À,1
ÀÌºÐ ¸ðÇÔ,0
¹«Ä£ ,1
ÀÌ·²¼ö°¡,1
¿ì ¸¶ ÀÌ ,1
¹ø¸¶ ´Ü½ÄÅõÀï,0
ÀÌ°Ô ,0
¹ø¸¶,0
¹ÝÄ¢¹ÝÄ¢,1
ÇÎ,0
²¨¾ï,1
¸¶¸®¿À ±â´Ù¸®°íÀÖ¾ý,0
±³ÈÆÀûÀÌ³×¿ä,0
Çü ¿ì½Â,1
À§°¡ ÀÌµæÀÎµ¥,0
°³¸øÁa,0
Çæ,1
³Ê¹« ¸ðÅÂ,1
¸ÁÇß¾î,0
Çæ,1
Çü ¹ÎÆó¾ß »¡¸®°¡,0
¸·ÀÚ¸Ê ,1
¹ø¸¶ ¹ø¸¶,1
²¿·ÒÇØ,0
ÂøÇÏ°Ô »ìÀÚ,0
¾Æ´Ï ÀÌ°É,0
ÄÆ,0
¿Í,1
¾Ç,1
¿À,1
´Þ´Ù¶ó,1
»ì»©¿ä,0
¸¶±ÙÀ° À¯Áö ,1
ÀÌ°ÅÁø,0
ÄÁµð¼Ç ¾ÈÁÁ´Ù¸ç ,1
¿Í,1
¹øÀÌ ´ë¼¼´Ù,1
°³¸ðˆ¼,0
¾÷º¸³×,0
¹ø ³«¸¶ ÄÆ,0
¿À,1
¾î,0
ÀÌ¹ø¿£ ¹ø¸¶°¡ ÀÌ°å³×,1
¸¶¸®¿ÀÀÌ¹Ì°¬¾î,0
¾Æ´Ï,1
³¯¸ÔÀÇ½Å,1
¹¹³Ä±¸,1
¿À´Ã ¹ÌÃÆ³× ,1
Ú,0
¿ì½Â,1
°³²Ù,1
¾î¿ì ¾â¹ÌŸp,1
±×°É ÀÌÁ¦ ,0
¾Æ±î°¨,0
°³¸ð´ë,0
È÷¿ä½ºÀ¸À¸,1
¾Æ ¸ðÇØ,0
¹ø¸¶ ±¤Å» ,0
¸Ô°í °¡,0
Çü Àû±ØÀûÀ¸·ÎÇØ,1
ÂøÇÏ°Ô ÆÐ¹è,0
¶Ë¸ÊÀÌ³× ,0
±×·¡µµ ¹øÀº ¾È°¬³× ,1
¿Í,1
ÀÌ°É,1
°³ºü¸£³×,0
º®À» ´À²¼´Ù,0
ÀÌ°Ô ,0
¿À´Ã ÄÁµð¼Ç ¾ÈÁÁ´Ù¸Å,1
³¡,0
º¸ÅëÀ¸·Î ¹Ù²ãÁà ,1
°ú°ÅÀÇ ³ª ¹«½¼ÁþÀ» ÇÑ°Å¾ß,0
¹ø¸¶,1
³ªÀÌ½º,1
´Ù ÀÒ³×,1
¹ø¸¶ ¿ì½Â,1
¹ø¸¶ ³Ê¹« µÚÃÄÁ³´Ù,0
¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó  ¾î¶ó ,1
¿ì¸° ±×°É ½Ç·ÂÂ÷¶ó°í ºÎ¸£±â·Î Çß¾î¿ä,0
¿À¿À¿À,0
ÃÊ¹Ý¿¡ °³»¡¶ú´Âµ¥,0
´ÙÀÒ¾ú´Ù ÇÑ°­°£´Ù,1
È£¿ì,1
¹¹Áö,0
°è¼ÓµÇ´Â Àú°ÝÀº Â÷´Ü ,0
¹ø¸¶ °ú¿¬ ¹è,0
¾Æ,1
Ä±,0
¿Í,1
¼³¸¶,1
¿Â´Ù,1
³¡,1
Áý´Ü Áö¼ºÀ¸·Î ÀÌ°å´Ù ,1
¹ø¸¶,1
¸¶¸®¿À ´ë±âÁß,0
¹ú¹Þ´ÂÁß ,0
³­ Ã³À½ºÎÅÍ Çü ¹Ï¾ù¾î,1
¸ÔÀ»°É ,0
¹ø¸¶ °¡Áî¾Æ,1
¹ø¸¶´Â ¿ï°íÀÖ´Ù ,1
¹ø¸¶ ´ë±âÁß,0
´Þ·Á,0
Ã¸ÀÚµéÀÓ,1
¸¶½Ãµû,1
Áö°ÅÁøÀ¸·Î ´ÙÁ®Áø¸ö,1
¹ø¸¶ ¼±µÎ,1
³É³ÉÆÝÄ¡,0
Çü ³¡³µ¾î,0
¹ø¸¶ ±¤Å»,0
±Â±Â,1
ÇÎ°èÁß,0
ºñ¸Å³Ê ½ºÆ®¸®¸Ó,0
¿À´Ã ¿Ö¿¡·¡,1
³Ê¹« ¿ô°Ü¼­ ½½ÇÁÁöµµ¾Ê¾Æ,0
¿À,1
Æ÷±â,0
ÀÌ¿ä¾²,1
ÇüÀÌ°Å ÁÖÀÛ¾Æ³Ä ÀÌ·¸°Ô ¸øÇØ,0
¾Æ ÀÌ°Ô ¸ð¾ß,0
ÂP,1
ÀÌ°Ô ¸¶¸®¿ÀÁö,1
°¡³ª¿ä,0
º»ÀÎµµ Àß¾Æ½Ã³×¿ä ÇÎ°è¶ó´Â°É,0
¿©À¹½Ã Ç³¿ù·®,1
¹ø¸¶,1
¸¶¸®¿À »ç¶óÁü,0
³ªÀÌ½º,0
±ØÂù,1
¹è ,1
¸Â³×,0
¹ø,1
ÀÌ¹Ì Á³´Âµ¥,0
¹ø ¹ø ¹ø,1
Ú,0
°³¸øÇÙ,0
³¯°­µµµé,1
¹ø¸¶ ³ª¿ÍÁÖ¼¼¿ä,0
¹ø¸¶ °¡Áî¾Æ,0
Å·Ç¬ºÏ ¸¸ ´Þ´Þ ,1
¾Æ¿ô,0
°¡Áî¾Æ,1
½È ¾î ¿ä,0
¿¬½ÂÀÌ´Ù,1
±Â,1
³¯¸Ô,1
±×°Ô ½Ç·Â,0
¹ø¸¶°£´Ù,0
¹è ,1
¸¶,0
³«,0
¿Í Å·ÇÂÀÌ³×,1
¾Öµéµµ ¸øÇÏ³× ,0
ÀÌÁ¦ ³ª´Ù,0
¾î,1
¹ø ¿ì½Â,1
±×¿ÍÁß¿¡ º¸½º ¸øÀâÀ»»· ,1
¸ðÇÔ´Ù ,0
³ë·¡ ³Ê¹« ½½ÇÁ³× ,0
ÄÆ,0
°³°°ÀÌ ¸ê¸Á,0
±è¿µÅÂ ±è¿µÅÂ ±è¿µÅÂ ±è¿µÅÂ ±è¿µÅÂ ±è¿µÅÂ ±è¿µÅÂ ±è¿µÅÂ ±è¿µÅÂ,1
¹ø ÄÆ,0
ÇÎÅ°,0
¹ø¸¶ Ä±,0
ÀÌ·¸°Ô¶óµµ ¾ÈÇÏ¸é  ¸ø°¡´Ï±î ¾îÂ¿¼ö ¾ø³× ,1
´À±ß,0
´Þ·Á,0
¹ø¸¶ ¼³¸¶,1
¹æÇâÀ» ¸ø¸ÂÃç,0
±×³É ´Þ¸®¸é µÇ´Â°Å¾Æ´Ï¾ß,1
ÄÆ,0
À¸¾Ó¾Æ,0
¸¶¸®¿À ¸Ó±âÁß,0
·±,1
»¡¸® ,0
¾ßÈ£,1
Ç³¾ÆÄ¡ ,1
¿À¿À ´ë¹Ú,1
¾Ó´ë¾Ö¾Ö¾Ö¾Ö,0
°¡½Ã±â,0
¿¹,1
³Ê¸¶ ³«¸¶,0
¸Ó¾ß ÀÌ°Å,0
´õ¾î·Á¿ì¸é Çüµµ¸øÇÏÀÚ³Ê,0
²ÃÂî,0
ÀÌ°Å ¿¹Àü¿¡ Çß´ø°Å ¾Æ³Ä,0
´À±ß,0
Â÷ÇÊ½Â,1
¹ø¸¶ ±âÈ¸ ¿À·Á³ª,0
¹ø¸¶ ´Þ´ÞÇÏ±¸,1
´ë¹Ú,1
À§,0
³ªÀÌ½º,1
¿À´Ã,1
½ºÇÉÁ¡ÇÁµµ ¸ô¶ó,0
°í¾çÀÌ ¸Ô°í À¯ÅÏÇß³ªº½,0
Çü ÁÖÂ÷ÇØ¿ë,1
¹ø¸¶ ±¤Å»,0
¹ø¸¶ Å»¶ô,0
¸¶¸®¿À Èû³»¶ó,0
°ú°ÅÀÇ ³ª´Â ÀÌ°å´Ù,0
Ç³¿ù·® Ç³¿ù·® Ç³¿ù·® Ç³¿ù·® Ç³¿ù·® Ç³¿ù·® Ç³¿ù·® Ç³¿ù·® Ç³¿ù·® Ç³¿ù·® Ç³¿ù·® Ç³¿ù·® Ç³¿ù·® Ç³¿ù·® Ç³¿ù·®,1
¹ø¸¶ µµÇÎÀÇÈ¤ ,1
°¡¸é¼­ º¸°í ¹Ù·Î ´ëÀÀÇØ¾ß´Âµ¥ ³Ê¹« ´À¸®´ç,0
¸¶¸®¿À°¡ºü¸£´Ù,0
¹ø¸¶ ÄÆ,0
¿Ø ÇÎÅ°,0
°³ÆÇÀÌ´Ù ÁøÂ¥ ,1
°¡Áî¾Æ,1
¸ÓÇØÇô,0
´´,0
¿Í,1
¼ôÄÆ ±ú´Â°Å,0
µÅ¼º,0
Àç¹Õ¾î ,0
°i,0
µÎ¹øÀºÀâ¾Ò°Ù´Ù,1
¿Í,1
ÄÆ,0
°¡ µÇ·Á¸é ,0
¿À´Ã¸¸ ¸¸ »¡·È´Ù,1
¼öµá ,0
°³¸ðÅÂ,0
¿À´Ã ¿Ö±×·¡¿ä ³Ê¹« ÀßÇÏÀÚ³ª¿ä,1
¾Æ,0
¹è,1
¹ø Ä±,0
ÇÏÇÏ,1
¿ÀÇÂºÏÀÎµ¥ ÀÌ°É ¸ø¸Ô¾ú³× ,1
¹ø¶¤´Ù,1
³»°¡ Æ÷ÀÎÆ®´Â ´Ù²Ã¾ÒÁö¸¸ ¹«Å°·ÎÁ¦ÆÀÀÌ ÀÌ°Ü¼­ ±âºÐÀÌ ÁÁ±º ºÁÁá´Ù,0
ÀÇ À§¾ö,1
¹Ï°í ÀÖ¾ú´Ù±¸,1
·çÀÌÁö,1
ÆÀÀü ,1
±âÃâ¹®Á¦¾ß ÀÌ°Å,0
¿Í ´Þ´ÞÇÏ´Ù,1
¼³¸¶,0
¹ø¸¶,1
µåµð¾î ¸Ô¾ú´Ù,1
°³¸ðÅÂ,0
·çÇÔ´Ù,0
ÀÏ ºÎ ·¯,0
¸ðÇà,0
¹ø¸¶ ÄÆ,0
¾î,0
ÆÐÀÛÀÌ·¡ ,0
Çæ,1
½´¸¶¹«½º¸Þ °¡Áî¾Æ,1
¹ø¸¶ »óÈ²ÀÌ ¾ÈÁÁ½À´Ï´Ù,0
º´°ÇÇÏ°Ô ÀÌ°å´Ù,1
¿¨ ,0
±× ¼±ÅÃ,0
¸¶¸®¿À °¡¶ó,0
ºí·ç ¼¦°Ç ¿ÀÁö°Ô Ä¡°Ú´Ù,0
±×·¡µµ ½È¾î¿ä ÀÝ¾Æ,0
´À·Á¿ä ´À·Á,0
¹ø¹æ ¹æ»© ,0
Çä,1
¾÷º¸Ã»»ê,0
±âÃâ,0
ÀÌ°Ô  Æò±Õ ½Ç·Â,0
¿©±â¼­ ,0
±×³É ¿ô±â³× ,0
¹ø¸¶ ¹Ù·Î ÄÆ,0
¹ø¸¶ ÃÖ´Ü±âÅðÀå ,0
ÂøÇÏ°Ô »ì¶ó±¸,0
¾È°í¸¶¿îµ¥¿ä,0
¹ø¸¶ ¿ì½Â,1
Àº±Ù,0
¹ø¸¶ °¡ÀÚ,0
Ä¿Æ®,0
¸ÁÇØ²¿,0
¾î,1
¸¶°¡,0
žÄ¸ÀÀÖ´ç,1
¾Æ,1
¾î,0
¸ÊÀÌ ÀÌ°Ô ¹¹¿©,0
ÀÌ°Å,0
¾Æ ÁøÂ¥,0
±âÃâÀÌ¿´¾î,0
º®Ä¡±â°¡ ÀÌ°Å¿´³ª¿ä ,0
¿Ã¶ó°¡ Çü,0
´À ±ß,0
¿À´Ã ¹¹¾ß ,1
ÀÌ¹Ì ±Û·¶¾î¿ä ,0
µÚÁÖ¿£µù ,0
ÅäÅä ¾ÈÇÏ´Â°Íµµ Àç¹Õ³× ,0
·ç,0
¹«½¼ µî,0
È£¿ì,1
ÈÞ ½Ç·Â¸ÊÀÌ¸é ¾ÈÀüÇÏÁö,0
¹¹ÇØ,0
 ÁÁ¾Æ¿ä ÀÌ±ä¸ÊÀ» ÆÇ´Ü,0
½È¾î¿ä,0
ÆÜ ¿¡ÀÌ·¢Å© ,0
°³¿ô±â³× ,0
¹ø¸¶ ±Þ»§±ß,1
Æ÷±âÇÏ·Å,0
¸¶¸®¿À °£Áö°¡ ¾ðÁ¨µ¥ Çü ,0
¾ÇÁú³¬½Ã¸Ê,0
ÀÌ°Ô ¸¶Áö,1
¹ø¸¶ °¡¾ß°Ú´Ù,1
µðÆæ½º  ,1
¹ø¸¶¾ß,1
¸ÁÇØ½á,0
·È´Ù,0
¹ø¸¶ ÄÆ,0
¼³¸¶,1
±×¶ìµµ Á³³ªºÁ ,0
¾Æ ¸Á,0
¿Í,1
¹üÆÛÄ«³Ä°í,0
¹ø ¼º°ø ¹ø ¼º°ø,1
¹øÀÌ¿ä,1
Ç³Çü ÆíÀÌ »ý°å´Ù,1
¹è ,1
Áö·Áµû,1
º£ÀÌºñ Á¡ÇÁ ,0
¿Í¿ì ,1
¾Èµµ¸²,1
±,0
¹ø¸¶ ³ª°¡,0
¾Æ,0
´Ã°Å½á,0
¹è,1
¿¡ÀÕ ¹ø¸¶ ¹Ï¾ú´Âµ¥,0
¾÷ º¸,0
È¥ÀÚ ,0
°³¿ô°Ü ,1
¿À,0
¿Í,1
Æ÷±âÇÏ¸é ÆíÇØ,0
Ç³¼± ³ª¿ÀÁö¸¶,0
°¡µÎ¸®,0
¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç¿ä¾²¸Ç,1
¿À,1
¸ðÇÔ´Ù ,0
¾Æ,0
¸¶¸®¿À ¿Ã¶ó°¬´Ù,0
ÀÌ°Å Áö³­ÁÖ¿¡ Çß´ø¸ÊÀÌ³×,0
ÀÀ ¾ø¾î,0
±ú´Â°Å ¸Â³×,0
¹Ï°í ÀÖ¾ú´Ù°í,1
±â´Ù¸®³ª,0
¾î¾î,1
