TEXT,LABEL
꺄아,1
이거도 예상해야지 ,1
달달하구,1
반칙반칙,1
뻥치네 ,1
포인트도 달달구리하고,1
포인트 살살 녹는다아,1
좋구요,1
이것도 고려했어야지,1
꺼억,1
달달,1
달달구리,1
인정 못해,1
캬,1
 ㄹㅇㅋㅋ ,1
배 달달하고 ,1
풍월량 그는 신인가 풍월량 그는 신인가,1
약관 내밀어,1
우마이,1
예상했었어야지,1
다잃었다 한강간다,1
무효,1
캬,1
들 뭐하냐,1
캬,1
달다라,1
형 믿구 있었다구,1
이건 사기야  이건 사기야  이건 사기야  이건 사기야  이건 사기야  이건 사기야  이건 사기야  이건 사기야 ,1
와 뱌,1
에스가자 ,1
아 루이지 개모태,1
달달하고,1
거짓말,1
꺼거거어어겅,1
캬 싹 복구했다,1
대혼돈의 풍토토다,1
크 지린다,1
내 추억 ,1
마리오할껄 ,1
개꾸,1
달달허다,1
번만 이기면 ,1
약관대로라면 이것도 인정이다 ,1
다 청자들이지,1
연승 ,1
얍실해,1
달달,1
포인트 꺼억,1
우마이,1
달달,1
너무 달다,1
왘맛있당,1
크,1
안믿고있었다고,1
달달하고,1
포인트왜 복구됬어 ,1
반칙,1
달 달 하 고,1
쮸와압 빨앗다,1
환장 ,1
달달하다,1
포살녹,1
아 추억이 되돌아온다 ,1
달다 달아,1
네,1
개끌,1
구독 ,1
 별 거 없네 ,1
예상했어야지,1
거짓말 ,1
캐시 ,1
티랴 만 포인트 ,1
복구했다,1
셋 쭈왑 빨아먹고,1
정 신 차 려,1
오늘 마리오는 다 이기네,1
이게 마리오지,1
잃었던거 다시 돌아왔다,1
만,1
하하하하하핳하하하라,1
믿고있었다구,1
개같이 복구,1
달달구리,1
핑 모해,1
복구 하나 ,1
루이지 였자나,1
현질 ,1
개꿀,1
꺼어어어억,1
풍월량님 만세   ,1
반칙,1
색깔이 달랐엉,1
실력맵만 나오라고,1
왜케 재밌냐,1
 월량  월량  월량  월량  월량  월량  월량  월량,1
억,1
백만,1
연승이다,1
구독 티어 하면 금방 쌓임,1
번마 ,1
만 포인틐,1
마리오 승률 좋다,1
포인트 복구,1
풍형 약관 다시 봐라 애들 ,1
자 본겜 드르갑니다,1
와우,1
그럼 진짜 도박돼요,1
번마 ,1
가즈아,1
번마,1
오랸만에 능지플레이 ,1
만포인트가 만 ,1
큰거온다,1
풍형 편이 생겼다,1
부스터는 잇어요,1
아싸 이거 걸어야지 ,1
하,1
아 너무 어려운데,1
구독하면 빨리모여여,1
가즈아,1
꺼억,1
달달,1
번마 ,1
돈이 복사가 된다고,1
포인트 대출점여,1
박스나 눌러,1
아 어려운데,1
달달,1
구독 선물이나 비트 쏘면 포인트 줌,1
구독이 현질임,1
경마 가즈아,1
슈마무스메 가즈아,1
번마 꿀잼,1
큰거온다,1
가즈아,0
번까지 오면 빅재미고,0
대,0
운빨맵,0
제발,0
모지,0
번마가쟈,0
일단 번 아웃,0
팀전,0
이즈고,0
엌,0
인가,0
번마 걸고 씻으러간다,0
배틀이니까,0
달려,0
이건 번 아웃이고,0
대 인가,0
달려,0
나뽜,0
 인가 ,0
앗,0
위가 이득인데,0
이게 뭐지,0
아 번이네 ,0
와 뭐야 투표 바뀌었네 ,0
가즈아,0
너무 좁고,0
오,0
오오옹,0
나 어디걸었더라,0
루,0
위에,0
빨라,0
망해따,0
신개념배틀 ,0
가즈아,0
번마 가자,0
오,0
어,0
망망,0
위가 좋네,0
엥,0
마리오 불쌍하다,0
불공평 달리기 ,0
벌써 졌다,0
앜,0
어,0
앗,0
어,0
마리오 오열,0
망했다,0
망했어,0
휴,0
아,0
어,0
아,0
저개 정답이죠,0
아,0
루 ,0
번마 탈락,0
헐,0
번마 망햇죠,0
번마 탈락,0
번마 탈락,0
번마 낙마,0
번 컷,0
낚시 ,0
아니 ,0
개웃기네 ,0
번마 탈락,0
찍기였네,0
컷,0
오열,0
아 노잼맵 ,0
똥맵 ,0
아  오른쪽 겜이라고,0
아,0
앜,0
번마 광탈,0
이게뭐야,0
컷,0
컷,0
맵이 이게 뭐여,0
번 탈락,0
개똥맵,0
어휴 ,0
잡았나보네요 별로,0
당햇네,0
어어,0
위가 맞았네,0
번 컷,0
번마 탈락,0
그냥 지나가는 거 ,0
개똥맵,0
컷,0
한줄뚫어서 망,0
보스는 루이지가 처리했으니 안심하라구,0
캇,0
억까맵,0
싫어요 딱대,0
똥맵,0
노잼맵,0
번 컷 컷 서,0
똥맵,0
그냥 넘어갔네,0
번 탈락,0
지름길,0
번마 컷,0
커트,0
오예,0
맵을 만들다 말아놔가지고 ,0
번컷,0
왜반대로찍어 ,0
찍기였어,0
번마 대기중,0
컷트,0
번마 컷,0
아 이게 모야,0
똥맵,0
컷,0
위쪽이 무조건 이김 ,0
개똥맵,0
번마 오열,0
번마야 돌아와 ,0
번마 캇,0
 컷,0
번 컷,0
똥맵이네 ,0
캇,0
판째 망해따,0
번마 탈락,0
번마 광탈,0
다음번마,0
나 포인트됐어,0
똥맵,0
 캇,0
가즈아,0
번마 출발,0
번마 광탈,0
괜찮아요 번마 화이팅    ,0
하,0
순식간에 탈락했네 ,0
번컷 ,0
풍형과의 추억 그립읍니다,0
번마 대기합니다,0
번마 대기중,0
번마 낙마,0
번마 탈락느낌 ,1
너만의 수영을 해,1
스위밍,1
음,1
오오,1
집중스,1
나만의 스위밍을해,1
오 빨라,1
역전하기 힘들고,1
어,1
이게 우마무스메,1
등인가,1
제발 이겨줘,1
오,1
화이팅,1
번마 치고갑니다,1
등,1
어라,1
번마 가나,1
풍태환  ,1
가자,1
편안,1
어,1
번 가야 되는데,1
어어,1
어,1
실력맵은 안됨,1
자 번 준비하세요,1
등이다,1
번마 가즈아,1
어,1
넌 스윙하고있니,1
뭐야,1
루에요 마에요,1
이걸,1
번마 달립니다,1
오 등각,1
번마 번마,1
간다잉,1
어,1
번마 가나,1
어,1
애들아 정신차려,1
오 빨라,1
형만의 마리오를 해,1
빨리빨리,1
번마 우승 유력,1
번마 가즈아,1
번마 ,1
번마호재,1
어어,1
빠른데,1
설마,1
어라  어라  어라  어라  어라  어라  어라  어라  어라  어라  어라  어라  어라 ,1
어어,1
큰거온다,1
어 빠른데,1
애들아,1
어,1
힘내욧,1
번마 우승각,1
천천히 가,1
오 번마 결승점에 도착하나요,1
어어,1
어라  어라  어라  어라  어라  어라  어라  어라  어라  어라  어라  어라  어라  어라 ,1
이건 아니지,1
번마 번마,1
번마 번마 달려,1
어어,1
어어,1
어어어,1
번마 달려요,1
설마,1
오 번마,1
오 루구나,1
나빨라 ,1
어어어어,1
제발,1
잘한다,1
뭐야,1
이걸 번마가,1
이걸,1
어,1
어,1
어어,1
풍월량이 명이네,1
어어,1
오오,1
오오,1
번마 가즈아,1
설마,1
어어,1
제발 끝,1
어,1
어,1
와,1
어어,1
어라라,1
제발제발,1
가나,1
설마,1
설마,1
어,1
설마,1
번마 도착,1
어,1
어어어,1
오 번마 간다,1
아,1
설마,1
어라라,1
캬,1
오,1
번마 화이팅,1
번마가 설마,1
번마 설마,1
번마 우승,1
설마,1
나이스,1
어,1
와,1
오오,1
아,1
오,1
와 이걸,1
와,1
와 ,1
우승,1
와,1
어,1
오 ,1
에이 뭐야,1
앗,1
번만 뭔데,1
아,1
엉,1
와,1
나이스,1
와,1
오,1
번마,1
번마 번마 갑니다,1
오,1
헐,1
예,1
번마 도주싸움을 이겨내고 우승,1
외,1
오,1
와 ,1
아 번마라니,1
이걸,1
와 이게,1
말도안돼 ,1
번마 우승,1
번마 우승,1
와,1
어,1
와,1
와,1
오,1
이걸 번마가,1
아싸,1
와 이걸 맞추네,1
안돼,1
안돼,1
와,1
오 ,1
젠장,1
와 번마가 이걸,1
번마 나이스 ,1
번마 우승,1
앜,1
우승,1
아 ,1
와우,1
안됔,1
와,1
아니,1
와,1
와,1
어어어,1
번마 우승 ,1
번마 우승,1
아 ,1
아니 이걸 ,1
와,1
오케이,1
캬,1
와,1
나이스나이스 나이스,1
나이스,1
와,1
호재요 호재요 호재요 호재요 호재요,1
와,1
번마 우승  ,1
와,1
나이솨,1
어,1
배틀을 이기다니,1
와 이걸 번마가,1
와이게,1
와,1
와 이게,1
아 더걸걸,1
여스,1
오,1
번마,1
와,1
나이스,1
개노잼맵,1
번땄다,1
오,1
아 계속 잃네,1
이걸,1
앗,1
오,1
번마 급빵긋,1
와,1
번마 착,1
번마 우승,1
나이스,1
어,1
외 진짜,1
이걸,1
배 ,1
너무 모태,1
와,1
와 ,1
아,1
요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨요쓰맨,1
대박 ,1
나만의 스위밍 ,1
여윽시,1
호우,1
수비네,1
우승,1
우마이,1
우와아앙,1
와,1
주니어가 만든 맵인가,1
와 번마가 먹는다고,1
어,1
실화,1
내 포인트,1
서로서로 도와요,1
번마 우승 ,1
번마 우승,1
달달,1
번마 만셐,1
아 이야,1
배,1
갑자기 잘하넹,1
오 ,1
히오스,1
울어버린 번마,1
경제대공황이다,1
아 내돈,1
개잘핵,1
번마 우승,1
캬 ,1
오,1
맵 너무 노잼이다,1
네이스,1
번마 성고오오옹,1
아 번 할력 했는데,1
오,1
왜등인거야 ,1
아니,1
배,1
배,1
드디어 먹었다,1
이번엔 번마가 이겼네,1
이게 되네,1
나이수,1
와 맞췄어 ,1
와,1
호재요호재,1
와 처음 딴다,1
번 배 ,1
아,1
아,1
오늘 애들 개못하네 진짜,1
오케이,1
믿고있었다구,1
달달,1
아 번마 사망,1
크앜,1
번마,1
노 변수,1
간다,1
실력맵도 이겨버리는거냐고,1
개똥맵,1
아 내 전재산 ,1
이럴때만,1
와 대박,1
 은근 잘했다,1
오늘 왜 잘해,1
노오오잼,1
맵이 왤케 쉬워,1
아니,1
쳇,1
애들 점수가 낮으니까 양학하네 ,1
배네,1
와 땄다,1
어버이날 버프  ,1
오늘만 만 빨렸다,1
아 머야,1
배,1
나이스,1
짜릿,1
번마번마번마,1
캬,1
맵 노잼,1
배 꺼억,1
실력맵 오랜만에 이기셨네,1
아니 이게 번이 터지네,1
나야,1
주니어 맵의 몸풀기가 좋았다,1
앙대,1
땄다,1
앟,1
이게됨,1
머냐구,1
번마,1
캬,1
번승,1
주말이여서 물이 맑네,1
와 ,1
왜케 잘해,1
와 이게 번마가,1
마은육 유지,1
안좋다고 하지않았나,1
죄다 송이라 당했다,1
굿,1
아 내 전재산 잃엇어 ,1
굿굿,1
오늘 조심,1
꺼억,1
마근육 유지 ,1
네 ,1
이게 번마,1
믿 고 있 었 다 구 ,1
암튼 노잼 ,1
달달하고,1
번마까지 갔었음,1
트 성공할때까지 건다,1
꺼어거거거거,1
체엣,1
형 변화구 한번 줘,1
아이고,1
번마승 ,1
번마만 찍었다구,1
와,1
번마 성공,1
오,1
와 무친 오늘 대박이다,1
와 배,1
지려따,1
풍월량님 잘하시고 잘생기셨지       ,1
연속 먹기 달달하구,1
꺼어어어거,1
저번에 했던 애들보다 못하는데,1
와 천만,1
안돼 내 점,1
좋아요 ,1
우승,1
오 만,1
저번주 데바데였다,1
지난주에 안함,1
달달 하다 ,1
배 ,1
잘못해서 삼만걸었는데 대박터졌다,1
배,1
크아아 이맛이네,1
어렵네,1
역시 애송이들 사이에선 최강 애송인가 ,1
달다,1
만 달달하네 ,1
번마 축하해,1
와 대박,1
백,1
캬캬,1
와 달달하다,1
이게 도박이지,1
역배의날,1
에측하기 어려워 ,1
오늘 꽤 잘 붙네,1
와,1
혀어어엉,1
어우 달아,1
변화구 하나 줘,1
걸리질 않네 ,1
아  다 잃음,1
덜덜하다,1
저번주 안했어,1
대박,1
오오,1
아까 번마까지 갔었던게 의아하긴 하네 ,1
오,1
탈락,0
어,0
똑같이 움직여 ,0
아직모르겠다,0
망해꼬,0
망,0
꼴등,0
망,0
망,0
마지막풰이크,0
다 잡힘 ,0
핑,0
  형,0
마리오 등인가,0
참나,0
제발 ,0
나이스,0
캇,0
핑,0
오,0
압도적 꼴등,0
번 커트,0
컷,0
컷,0
번마 캇,0
컷,0
아,0
캇,0
번마 탈락,0
번마 컷,0
와,0
예스,0
핑크랑 비슷헤 ,0
번마 탈락,0
번마 멸망,0
오,0
아이고,0
번가자,0
번마 컷,0
아,0
크,0
역시 느리구요,0
컷,0
번마 카트,0
휴,0
아이고,0
호재요,0
번마 컷,0
컷,0
번마 카트,0
번 카뜨,0
컷,0
병건크,0
번 캇,0
에레이,0
번마 탈락,0
삐융,0
번 캇,0
번 캇,0
핰,0
캇,0
우잉 ,0
번마 컷,0
자 몸풀자,0
번마 어김업이탈락,0
맵이 왜 다 이러냐,0
커트,0
컷 ,0
카아아앗,0
번 캇,0
번마 아웃,0
으윽,0
깃빵도 감사지,0
번마 낙마,0
번마 캇,0
번가즈아,0
번마 아웃,0
번마 가자,0
노잼맵,0
번마 달립니다,0
등,0
번컷,0
번마 가자 ,0
컷,0
번마 준비해주세요,0
커트,0
번 아웃,0
번마 대기,0
캇,0
캇,0
번컷,0
아 느낌이 좋지 않다 ,0
번마 대기,0
개같이 멸망,0
번 컷 ,0
번마,0
가즈아,0
번마 앞으로 안건다,0
번 컷 ,0
번 달려,0
번마 가자,0
가즈앙,0
번마 들어오세요,0
번마  ,0
컷,0
히히,0
번마 가즈아,0
호재요,0
연승은 없다,0
번마 번마,0
번마 긴장해라 ,0
똑바로해라,0
컷,0
번마 카아아아앙뜨,0
번 가자,0
아깝 그래도 잘하셨어용   ,0
번마 가자,0
번 마 출발,0
번 컷,0
에라이 랰,0
번마 킹능성,0
자 빨리빨리 나갑시다,0
번 컥,0
졌어요,0
이형은 실력맵은 맨날짐,0
번마 대기중,0
떨어질 폴,0
번  기부함 ,0
에잇 번마 믿었는데,0
엥 ,0
떨어질 폴,0
떨어질 폴,0
번마 기회 오려나,0
명 캇,0
자 번마 준비해주시요,0
번마 가자,0
번 가즈아,0
떨어질 폴,0
번마 폴,0
한자인줄,0
떨어질 폴,0
한자야 ,0
번마 심장 뛰기 시작,0
한자냐고 ,0
최필교         ,0
떨어질 폴,0
르,0
꽉잡아,0
수문장,0
왜그래 진짜,0
아 뭐햐,0
역전당했다 ,0
아,0
나이스,0
안일했죠,0
앗,0
왜그래,0
아 진짜,0
무 해,0
형 눈떠,0
역전,0
마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내,0
마리오 간다 ,0
아 마리오,0
마리오 았다,0
어어,0
어,0
조급하다,0
야,0
뭐하냐고,0
안돼,0
앜,0
형 눈을 떠,0
마리오 가라,0
번마 낙마  ,0
돌아왔구나,0
역전,0
역전 ,0
마리오 왔다,0
마리오 치고나오는 마리오,0
마리오 힘내라,0
개모태,0
주작급,0
개못,0
제발 형,0
마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내,0
번마 잘가고,0
마리오 치고간다,0
개못해 ,0
호재요,0
마리오 따라왔다,0
이걸지네,0
마리오 힘내라,0
망해써,0
아침차크,0
아니 제발,0
제발,0
마리오 가즈아,0
승부조작이닼,0
님,0
마리오 우승,0
아악,0
마리오 화이팅,0
아니 일부러,0
번마들 혈압 오르는중,0
역전당함,0
앜,0
아 ,0
마리오가 이걸,0
마리오 떨어져,0
개모태,0
휴,0
안돼,0
마리오 힘내라,0
번마 오열합니다,0
안돼,0
마 ,0
번마 낙마 가즈아,0
마리오 화이팅,0
마리오가라,0
개털림 ,0
번마 넘어진것으로 알려져,0
킹부러,0
마리오 가즈아,0
마리오 올라갔다,0
마리오 화이팅,0
이건가,0
마리오 화이팅,0
마리오 할수있다,0
킹부러 ,0
마리오 화이팅,0
마리오,0
마리오가 역전 ,0
이게실력,0
조댓따,0
형,0
애송이,0
역시 악재였지 ,0
제바류,0
개못해 ,0
마리오 갔다 ,0
번마 배탈 ,0
짜증나라고 만든거야,0
졋어,0
개망해싸,0
어 마리오,0
앜,0
말도안대 ,0
마리오 힘내,0
승부조작이라니 ,0
컷 ,0
아제발 ,0
그래도 등이다 ,0
번마 탈락,0
아오오오오,0
번마 돌뿌리에 걸려 넘어졌어 ,0
망,0
마 리 오 마 리 오마 리 오 마 리 오마 리 오 마 리 오,0
망했다 ,0
마리오어디갔어,0
마리오 갔다,0
갔다,0
마리오 올라간다,0
왜구래왜구래,0
마리오 화이팅,0
이거지 이거,0
망해써,0
멸망,0
곧  될 예정,0
번마 다리부러짐,0
마리오화이팅,0
풍형 돌아왔구나,0
번마 준비하세요,0
이악물고 지네,0
마리오갔다,0
마리오 갔다,0
여기서 ,0
마리오 ,0
번마 대기 번마 대기,0
번마 컷,0
번마들 흑화한다 이제,0
이걸모태,0
승부조작에반대,0
마리오 어디,0
욕심뷰리죠망하죠,0
흐름 끊김,0
진짜 언빌리버블,0
어라라,0
갇힘,0
어디감,0
안돼,0
으아아아아아아,0
늪에 빠짐 ,0
번마 컷,0
왜 가질못해,0
마리오 갔다,0
개못핵,0
카운터네  젠장,0
끝났어,0
눈 뜬거야,0
개같이 멸망,0
짬푸,0
말만 침착하지 전혀 안침착해,0
뭐하는거냐고 지그으으음,0
마리오 마리오 마리오,0
번 억장 무너지는 중,0
아 번마 달려가거든요,0
역시 풍형이야,0
머해여어어,0
번마 갑자기 걷습니다,0
형 언제올라가 ,0
마리오 우승,0
무해요,0
실력패 ,0
마리오 갔다,0
앜,0
황 리 오  황 리 오  황 리 오  황 리 오  황 리 오  황 리 오  황 리 오  황 리 오  황 리 오 ,0
무야호,0
루,0
개답답하네 ,0
루,0
마리오 끝났네 ,0
개못핵,0
위,0
은근,0
다 쫓아왔다,0
이게 스포츠인가 ,0
머해혀,0
마리오 사라짐,0
레알 경주마,0
아 너무웃곀,0
따라잡힘,0
진짜못한다,0
번마 망했다,0
개모대,0
개모태,0
침착해,0
개못햌,0
여기서 ,0
돌고돌아서 꼴등 ,0
뒤처진다,0
승부조작,0
 개모태 ,0
번마 오열중 ,0
루가 이걸,0
번마 역전당했고요,0
무너진 번마 ,0
개모태,0
안일,0
무친,0
무한 햄스터 챗바귀 ,0
형 제발,0
통곡의벽,0
번마 아웃,0
개같이멸망 ,0
머해여,0
왜 올라가질 못하니,0
혈압,0
헐,0
이걸 따라잡히네 ,0
마리오 들어갔는뎈,0
개웃김,0
리듬 ,0
침착,0
루,0
개못핵,0
승부조작 설,0
번마 죽었나요,0
역시 풍형이야 방송을 생각해서,0
압도적,0
머해요오오,0
마리오 역전,0
등,0
루,0
옆에 한번에 ,0
오,0
배치기,0
번마 오열합니다 ,0
쟨 왜잘가,0
화이팅 ,0
어,0
마리오는 이미 다음맵 간거아냐,0
쥬니어야 참고해,0
통과해따 한번에,0
아아쉽게도 번마에 투표한 명은 조용히하세욧,0
역시 루이지야,0
밑풍,0
개같이 멸망 중,0
이 악물고 지는중 ,0
대체 레일 방향을 왜 생각을 안하는 거여 ,0
오 루이지,0
실 력 차 이,0
번마 대기,0
아,0
말만 침착하지 전혀 안침착하네 ,0
걷고있는 번마,0
본들 채팅 살벌하다 ,0
번아 정신이 들어,0
번마 컷 ,0
마리오 가즈아,0
이거,0
아니 이걸,0
오오,0
핑키 오열,0
어,0
아 마리오 들어갔어 ,0
지들이 못맞츈골 승부조잒 키키기킥킥키,0
마리오,0
마마 루루,0
실력패,0
오오오,0
에이,0
마리오 이미 넘어감,0
마리오,0
제발,0
개못하네침착해와,0
아,0
마리오이미,0
달려달려욧,0
마리오가 갔어 ,0
오,0
실력으로 져쎼,0
마리오,0
마리오등임,0
개모태,0
갈겨,0
갔습니다,0
마리오가 너무 일찍감 ,0
오오오오,0
마는 이미 갔어 ,0
마리오는 웃고 있다,0
마리오 이미 감,0
응 마리오 이미 도착 ,0
빨리 ,0
마리오이미갔어,0
마리오 진작갔어 ,0
홧팅,0
아모른직다,0
가즈아,0
어어어어,0
번맠,0
화이팅 번 마,0
제발,0
이미끝남,0
개별과제,0
마리오 갔다 이미,0
피지컬,0
마리오 기다리고있엌,0
허리업,0
마리오가 등,0
홧팅,0
마리오 이미 갔어,0
마리고 이겼내 ,0
마리오 간지가 언젠데 형 ,0
마리오 뭐지,0
마리오 기다리는데,0
올라가 형,0
이겨요,0
집중해,0
하지만 마리오가,0
마리오 훨씬 먼저 갔어 ,0
마리오마리오마리오마리오마리오마리오마리오마리오마리오,0
마리오 대기중인듯,0
마리오 대기중,0
마리오 이미 갔어,0
힘내요,0
졌다,0
마리오가 더빨라 ,0
마리오가 이겼어,0
마가 빨랑,0
어어,0
마리오 ,0
초반에 개빨랐는데,0
마리오 우승각,0
망했쥬 ,0
욕심이,0
마리오 이미 갓어,0
마리오가 이미 ,0
마리오가 이미 갔어,0
하지만 마리오는 웃고있다,0
뭐해,0
마리오는 웃고 있다,0
에이 끝났아,0
마리오 대기중임 ,0
마리오 대기중 ,0
앗,0
마리오 머기중,0
번마번마,0
에이,0
뭐해,0
아직도 숙제가,0
아 여기구나,0
고고,0
마리오 ,0
끝났죠,0
등잼,0
기다린다,0
형 모해,0
마 ,0
망망,0
마리옼,0
저런,0
와 또있네 ,0
마리오 죽어,0
마리오가빠르다,0
유명 스트리머 승부조작 논란,0
마리오 우승,0
늦어써,0
아 스킬 ,0
루이지 우승,0
못하는종목,0
달려,0
아 번마 과연,0
번마 출발하세요,0
마리오가 대기하죠 ,0
마리오,0
대기중이라고,0
마리오 끝에서 여유 부리고있다,0
번마 오열합니다,0
마리오 넌 영웅이야  마리오 넌 영웅이야  마리오 넌 영웅이야  마리오 넌 영웅이야  마리오 넌 영웅이야 ,0
마리오는 이미,0
루이지 급상승,0
간드아,0
마리오 소도봐 ,0
마리오 안움직이죠,0
마리오 대기중 ,0
기술이 들어가네,0
거의다 온듯,0
뭐해 뭐해,0
실력맵 종합선물세트네,0
마리오 또 갔다,0
망해쮸,0
그 선택,0
번마 대기중,0
과연,0
루,0
안먹어,0
달려,0
화이팅,0
그 선택,0
날개 ,0
달려,0
마리오 너무 빨라 ,0
필요없어 날개,0
마리오가 앞이야,0
번마 명 과연,0
다다다닫,0
빨리 달려,0
마리오 이미 감 ,0
다다다다다다,0
마리오가 있는데 ,0
마리오 이미 ,0
마리오,0
마리오가 먼저갔어 ,0
침착,0
그 선택,0
달려어어어어어,0
그들만의 레이스,0
먹을걸 ,0
날개,0
이거 지난주에 했던맵이네,0
갔는데 ,0
아 진짜웃겨,0
엌,0
오,0
뭐지,0
아,0
오,0
의미없는 기닥,0
갈기라고,0
캇,0
컷,0
컷,0
아,0
종종걸음,0
앜,0
캇,0
아 개웃겨,0
캇,0
마,0
컷,0
어,0
마리오 이미갔다곸,0
마리오 승,0
아  못 간다고,0
냥냥펀치,0
개모태,0
누구세요,0
마리오는 웃고있다,0
 왜 마리오가 ,0
느긋 ,0
우리 번마,0
번마 탈락,0
마리오 너때문이야,0
번마 드가자,0
둘이 뭐한거,0
본마 퇴근,0
아이고 부질없다,0
마,0
아까부터 ,0
마리오갔었엌,0
마리오,0
아까빙,0
같은길이요,0
진즉에 갔지,0
아까 진작갔어요,0
마왕펀치,0
마리오 넌 영웅이야,0
어,0
마리오 진작 감,0
둘이 뭐한거임 ,0
퍽,0
아까 먼저걈 ,0
몰랐어  ,0
먼저갔었음,0
번마,0
마리오 기다린거임,0
번마가즈아,0
기다리다못해 ,0
개모태,0
아까 올라갓자넝,0
토관,0
번은웃고있다,0
마리오 진작에 앞서갔엌,0
번마 컷,0
영,0
아까감,0
발악,0
쟤는 아까 갔어요 ,0
어짜피 마리오 ,0
한참전에 지나감 ,0
킹부렁,0
이미 한참전에 갔음,0
마리오 한참전부터 갔어요,0
오,0
반전,0
마리오 한참앞에감 ,0
고양이,0
번마 가자,0
번마 컷,0
컷 ,0
님 제쳐서요,0
어어,0
캭,0
마리오먼저갔었어,0
아까부터 ,0
마리오 한참전에 감 ,0
빨랏어,0
아까부터 갔어요,0
마리오가 원래등,0
아닌데,0
먼저 간거야,0
한참 전에 지나갔어유,0
캇 ,0
진작갓엇어여,0
자강두천,0
아까 한참 앞이엿음,0
한참전에 감,0
마리오 진작에 앞서갔는데,0
번 컷,0
마리오가 제일 앞임,0
앜,0
아오,0
캇,0
둘이 대체 뭐한 ,0
번마 가즈아,0
진작에 갔어,0
개웃기넼,0
열심히 눌렀는데 허탈,0
마리오가 등이었음,0
바보,0
레일에서 삽질할때 이미 마리오는 다음맵 감,0
렸다,0
마리오 한참앞이였음,0
마리오가 아까 벨트 구간에서 한참 앞지름,0
마리오 아 까갔엌,0
이미전에감 ,0
훨씬 앞에 ,0
번 아웃,0
너무늦었어,0
마리오가 등이엇어,0
마리오 한참 전에 앞섰음,0
마리오 컷,0
이걸,0
진작에 갔는데,0
아까워라 잘하셨능데  ,0
아 그래,0
기 출,0
기출 ,0
꼴찌,0
압도적으로 등이었음 ,0
졌어요,0
졌었어요,0
개못햌,0
두근두근,0
한참전에 갔음,0
싫었던맵,0
기출 ,0
심지어 기출,0
위,0
풍형 너모 기여웡,0
까비,0
아 머해 ,0
개웃걐,0
형 그래도 웃기긴했어요,0
자강두천이였고 ,0
했던맵 ,0
기출문제 ,0
싫어요,0
형이 너무늦었어,0
했던맵,0
심지어 ,0
기출,0
노답노트 ,0
이미갓음,0
그띠도 졌나봐 ,0
엌,0
기출문제,0
번마는 웃고있다,0
또 짐,0
기출,0
심지어 기출문제,0
했던 맵이야 ,0
싫어요찍은이유개모태,0
번 컷,0
기출,0
기출문젴,0
마리오는 얼마나 우스울까 ,0
엌,0
기출,0
번마 입장하세요,0
번마 달리자,0
막자맵 ,1
킥,1
막자냐고,1
보험사기단 ,1
와,1
막자 냐고 ,1
막 ,1
우주방엌,1
안안잉,1
막자,1
어,1
어,1
길막,1
아,1
오,1
와,1
앜,1
막자 ,1
와,1
오,1
헐,1
어,1
헐,1
어,1
와,1
와,1
막자여 무슨 ,1
어나나,1
와,1
대박,1
와,1
앞바퀴가,1
나이스,1
아 왜,1
대 월 량,1
엌,1
와,1
와,1
아깝다,1
나이스,1
번마 우승,1
오,1
어니,1
와,1
와,1
아 익렄,1
어어어,1
어이없네 ,1
컄,1
이야 ,1
이걸 ,1
형 해낼줄알아써,1
루 뭐하냐,1
와,1
차가 없어서 ,1
우승,1
번마,1
개웃기네 ,1
가즈앙아아아앙아앙,1
번마 우승,1
번마 승리 승리승리,1
번마 번마,1
번마,1
끼야호,1
번마우승,1
걸,1
개웃기네 ,1
와,1
와 ,1
아 번마였는데,1
루이지 ,1
대박 ,1
오예,1
번마 우승번마 우승번마 우승번마 우승번마 우승,1
번마 우승,1
번 ,1
쟤네 뒤에 차있는데 왜 ,1
그냥 달리면 되는거아니야,1
이야,1
아니야,1
번마 우승,1
오,1
와 번마 ,1
와 번마 우승,1
아 쟤네 뭐하냐 진짜,1
아 번마야,1
루이지 머함 ,1
승부조작인데,1
번마 우승 번마 우승,1
운명이 바꼈어 ,1
와아아아아아 드디어,1
이걸,1
번마 터졌네 ,1
오예,1
믿고있었다고 번마,1
번마 부럽읍니다,1
와우 ,1
번마 우승이다 ,1
루이지 심뽀 고약한거봐 ,1
아니 바보들 아녀 ,1
형 우승,1
드디어,1
번마,1
루이지 바보네 ,1
믿고있었다구,1
차필승,1
애들 너무 못하고,1
랙권땜에,1
아래서 차타고어면댈것을,1
예헤헤,1
번마 ,1
와 오늘 쩐다,1
아니,1
루이지 개웃기네 ,1
번마 승리,1
번이 대세다,1
번마,1
열받네,1
