TEXT,LABEL
김영태 돌아왔구나,0
프로 마리어,1
온다,1
착하게 안살꺼자너,0
이게 머꼬 ,1
추월량 ,0
루이지 오열 ,0
오픈북,1
개같이멸망 ,0
후퇴했다 이말이야,0
집중,0
불에 타는건 나였고,0
숏컷이 있었나,0
번마 떡락,0
낚시인가,0
느긋,0
일부러,0
킹픈북 ,1
개모태,0
철벽수비,1
형 그거 아니야,1
어라,1
더 못하죠,0
번마 출발 준비,0
어,1
미친실력,1
번마 폐사,0
그래도 깃방 기다려준다,0
오늘 되나,1
핑,0
오늘 좀 잘되는데,1
느긋,0
드럽게 느리다,0
꼴지 확정,0
어,1
멍총한 뇨속,0
난가,1
조짐,0
아이엠제국          ,0
번은웃고있다,0
서서담,1
핑크 개잘해,0
실수 ,0
와,1
이게뭐야,0
최단컷,0
망해따,0
어라,1
오,1
개잘해 ,1
번마 최악의 실력으로 캇,0
풍선이 약점,0
와,1
실력맵도 이겨버리는거냐고,1
방심 ,1
핑계핑계 ,0
오늘애들 다 개복치네 ,1
가보자,0
이제 밑천 들어남,0
즉시 싫어요,0
에이 끝났아,0
가자,1
달달,1
이미전에감 ,0
포기,0
번 탈락,0
역시 필승 마리오,1
아,0
관문,1
번마 대기하자,0
업,0
오늘 꽤 되는날인데,1
풍선 진짜 암걸리겠네,0
번마 출격합니다,0
뒤주행,0
시러요,0
이게 마리오지 ,1
개깉이멸망,0
번마 아웃,0
형은 근데 왜 맨날 안해줘,0
번마 시작하자마자 탈락 ,0
와,1
번 캇,0
꼴찐데,0
기 출,0
컄,1
쭈와아아아아아아아아아압,1
트루리셋 ,1
어오,1
아,0
나이솨,1
와,1
아 스킬 ,0
그러게 ,1
많이요,0
븐러 히지 향,1
역시 모르면 번으로 찍어야,1
이건 아니지,1
번마 떡상,1
뭐하냐고 ,0
번마 ,0
형님,0
여윽시,1
마리오,0
광탈 ,0
우리가 등,1
번대기,0
와 오픈북,1
안돼,1
배 ,1
한참전에 갔음,0
루,0
아,1
번마 컷트,0
승부조작이닼,0
번마 명 전원 탈락 위기,0
이겨요,0
경마장 ,1
안될거같다,0
풍뎅이 차단,0
가식컷,0
물맵 개못하는데 풍형 ,0
번마 가나,1
불쌍해서 별주네,0
깃방 개노잼,0
 형은 나쁜남자임 ,0
핑크 개잘한다 ,0
말도 아노대 ,1
뒤처진다,0
번기출이라 좋아요누른듯,0
진짜못한다,0
고였다 ,1
바로 양말벗겨지기,0
번 캇,0
와,1
마매너,0
무너진 번마 ,0
아 너무잼미따,1
모함다 ,0
매너,0
 개모태 ,0
진짜 못한다,1
다들 간다 ,0
와 이거지,1
호재요 호재요 호재요 호재요 호재요,1
이거 기출같은데,0
더 어려우면 형이 더 못하잖아,0
당신 누구야,1
가자,1
히히,0
으악,0
번마 ,1
와,1
싫어요,0
배 달달하고 ,1
뭐여 ,1
오오오,1
어라,1
오,1
와,1
아,0
있는건 배뿐이다,0
개웃기네 ,1
나와따,1
배치기,0
나 루였는데,1
불공평 달리기 ,0
킹픈북,1
이즈고,0
 ㄹㅇㅋㅋ ,0
에펙단련법,1
시청잔가,0
번마 컷,0
과거의 나는 이겼따,0
아 마리오고르려했는데  ,1
젠장,1
퇴화,0
번말 ,0
캬,1
잘봐요,0
개망,0
아니 일부러,0
마리오 엄청 기다렸네,0
개모댘,0
형 근데 명중에 꼴찌인데,0
진짜 야비해 ,1
달달하고,1
보여줘용 번마,0
업보 ,0
퇴화,0
오,1
번할까했는데 아쉽,1
설레도 되냐,1
네 다음 핑계,0
번마가즈아,0
와,1
진작에 갔어,0
걍 들어가지,0
빨리 달려,0
까비,1
승률 뭐이리 높아,1
뭐해요 ,0
이걸,1
양파 ,0
와 이럼 번만 이기는 거임,1
알아버렸다 ,0
호우,1
내려감,0
배 ,1
와 번마 달린다,1
왜케 잘해,1
마가 빨랑,0
무해요,0
마리오 떨어져,0
양파야,0
아,1
쓸쓸,0
번마 우승,1
마권 ,1
너무 급했고 ,1
크 지린다,1
실력패 ,0
아 말씀드리는순간 번마 광탈,0
 귀여워  나오지말래 ,0
왜,1
우리 번마,0
와 ,1
열심히 눌렀는데 허탈,0
형 그냥 못한다고 말해요,0
형이좋아하는맵,0
천사,0
번마 컷,0
마리오이미,0
이걸 먹네 ,1
양파 ,0
오,1
달달하고,1
번마 오열합니다,0
만 달달하네 ,1
평소에 잘 안나오더니 ,0
가시기,0
오,1
방금 이김,0
다시시작 ,0
하,0
아제발 ,0
 기출,1
집단지성 ,1
마리오,0
이얏호,1
마리오 ,0
컷,0
본게임 시작  ,1
와,1
번마 멸망 ,1
어,1
숏컷있네,0
번만 나오시고오,0
컷,0
슈레기의 ,1
예에에에에에,1
잘못 누른적도 있으니까,0
번컷,0
승리의 번마가 간다,0
오오,1
산보,0
어허 노우,0
설마,1
와,1
갓맵,1
형 마주들이 슬퍼요 ,0
이게 뭐지,0
이걸이걌다굨,0
바로 컬 ,0
핑이,0
서서도,1
망 ,0
루,0
화유,1
무야호,1
등간다,1
아니 뭐해 일본인들,1
그냥 깃발 위에있다면,1
포기할게요,0
당신누구냐고,1
번마 승률 안좋네,0
오늘 뭔일이야,1
색 다르잖아,1
아니 이걸 ,1
앗,1
업도적 꽁,0
마리오가 마리오했다 ,1
어,1
스플 가겠다 진짜,1
이게 되넼,1
구름 커엽네,0
이맵 할만하다,0
함다,0
방향만,0
번마 대기합니다,0
예 변명 잘 들었습니다,0
싫어요 기출,1
번마 우승,1
그게 실력인데,0
오늘 운이 좋아,1
느긋,0
우마이,1
번마 달리자,0
꺼억,1
안전 놀이터,1
번마,1
무야호,0
날먹,1
허,1
개못해 ,0
이형 원래 풍선 잘했음,0
개모태,0
이러다 나 죽는다고 ,1
마리오 힘내라,0
앜,1
이게 경마장이야,1
오,1
마 리 오 마 리 오마 리 오 마 리 오마 리 오 마 리 오,0
중간세이브라고,0
번마 가즈아,1
어,1
루,0
팀전,0
왜그래 진짜,0
시러요,0
등,1
와 이걸 맞추네,1
핑키,0
아 물맵 악재다,0
야스,1
말도안대,1
차이가 너무많이난다 ,0
추해요,0
업보,0
역시 스플,0
버섯 색이 달랐어,1
극찬,1
와,1
그저 날먹 원툴,1
번마 ,1
가자,0
번마 수고요,0
쟤 간다 ,0
캇,0
풍선징악 당했꾸,0
단 점 ,1
배,1
번마 달립니다,1
마리고 이겼내 ,0
루,0
개같이 멸망,0
나이스,1
방향 못맞춰서 이속도인데 ,0
자 가즈아,0
아휴,0
아,0
번마 포기,0
모함다 ,0
답은 번이다,1
그런듯,0
내 마권이 쓰레기가 됐네 내 마권이 쓰레기가 됐네 내 마권이 쓰레기가 됐네 내 마권이 쓰레기가 됐네 내 마권이 쓰레기가 됐네,0
젭라,0
압도적 꼴등,0
알그지됐네,1
수문장 ,1
모함다 가자,1
기출이김,1
아 력실맵 ,0
진짜못한다,0
타는건 나였고,0
굿,1
집중해,0
나이스,1
속이 꼬여서,0
아니 무친 이게 뭔일이야 ,1
번마 탈락,0
번마 광탈,0
뒤주 엔딩,0
번마 우승,1
응 깼어,0
뭐야 ,0
번마 뒷목잡고 사망 ,0
오픈북머죠,1
번마,1
번마가쟈,0
아 번마 할걸,1
핑키 개잘해,0
아이고,0
오늘 가긴 그른거 같은데,0
믿고 잇었다구,1
베이비 중 점프,0
버섯색깔,1
번 오열중 ,0
번마,1
번마  후후 벌써 나의 차례인가,0
개모태,0
킹픈북,0
번 마 번 마,0
아,1
번마 준비,0
슈마메는 이맛이지 ,1
이악물고 지네,0
엑,0
근데이러니까 포인트 양이 소심해짐,0
모함다 ,0
악재요,0
오,1
캇,0
시작부터 다리가 접질렸,0
앗,0
번마 탈락 위기,0
기출문제 드디어 성공,1
자기 자신을 조종 못하는중 ,0
와,1
극찬,1
와,0
하필 풍선맵이,0
벌써 점 올림,1
돈이 복사가 된다고,1
아 느낌이 좋지 않다 ,0
지거진 효과,1
배 ,1
번마 화이팅,1
분홍봐 ,0
와씨,1
양파야 ,0
오오,1
어허,0
치타는 웃고 있다,1
와 번마 ,1
님,0
날먹맵같은데,0
형 이제 말로만 하지말고 저격러좀 차단해요 쟤 몇번만남,0
달 달 구 리 하 고,1
달달하고,1
느 긋,0
오,1
책장 매달리기 가능,0
이즈고,0
일등해야지,0
어,1
기다리다못해 ,0
번 탈락,0
업봌,0
심리전 ,1
컷,0
걷고있는 번마,0
오 뭐야 방금,0
모함다 ,0
종료,0
앜,0
루,0
슈레기 준비자들,1
천천히 가,1
크앜,1
말 상태가 좋네요,1
와,0
번마들어오세요,0
번마 다리 접질렸다,0
오오,1
와우 ,1
이요오오스,1
번마 두그두근,0
핑키네,0
 왜 마리오가 ,0
나 포인트됐어,0
번마 캇 ,0
꺼어어어어어어어어어어어억,1
이것도 고려했어야지,1
루,0
 별 거 없네 ,1
빠이염,0
한자냐고 ,0
아,0
이게 번이라고,1
가즈아,1
빗장수비 ,1
개모탴,0
 해보죠,0
방 ,0
번마 가즈아,0
못들어갔어 ,0
오,0
번마 정신못차리죠,0
휴,0
하 내 포인트,0
길치라서 어쩔수 없구먼,0
착해,0
번마 ,1
지거진 지거진,1
장난,0
번마 정신이 들어,0
그거시 실력,0
그게 더 낫겠는데 ,0
끝났넼,0
파랑 ,0
번 달려,0
끝났나보네 ,0
 추하다,0
오,1
오,1
오오,1
파,0
했던 맵이야 ,0
어라,0
와 ,1
헐,0
어,0
이거뤼,1
도킹,0
이거만잘햌,1
망해써욜,0
풍월량 풍월량,1
똑같이 움직여 ,0
제발 ,0
번마 떡상,1
오,0
와 이게 번마가,1
예상했었어야지,1
근데 오픈북 넘 길다 ,1
떡상,1
번마 할려고했는,1
앉아 점프 ,0
와,1
느긋,0
망했다 ,0
서서담,0
번마 달려,0
나무위키 ,0
종,0
개모대,0
너무 맛있고,1
오소이,0
여유봐,0
번마 탈락,0
헐,1
어,0
 ㄹㅇㅋㅋ ,1
알려주지 말걸,1
개모태,0
아 놔,0
죄송해요,0
 트루 리셋,0
개끌,1
주작이야이건,1
불 법,1
응 절대,0
번마 낙마,0
간드아,0
번마가 이걸,1
점수 빨린다,0
포인트 퓨,1
제발 실력맵만 나와라 좀,1
개웃겨 진짴,1
거들먹,1
음,1
온다,1
어,0
실력맵 멸망 ,0
번마 포기 합니다,0
종,0
수문장,1
와 번마,1
배,1
주작 ,0
오,1
피키가 먼저,0
만 ,1
모함다,0
어라 진짜 위로 꺠고 가는게,0
수문장,0
헐,1
마리오 갔다 이미,0
이걸 기다려주네,0
개모태 풍선만,0
벽타야지형,0
정정들,1
마리오 기다리는데,0
막하막하 인방,0
진짜 겁나 느리다,0
핑크야 믿는다,0
번마 낙마,0
캇 ,0
실력으로 져쎼,0
뭔 이딴 맵이 ,0
믿고있었다구,1
번마 낙마,0
나이수,1
형 나 죽을것같아,0
차갛다 ,0
마리오 화이팅,0
나이스,1
캇,0
번마,1
아,0
마리오 올라간다,0
압도적 꼴등,0
아까 위에가 숏컷,0
전 형이 못해서 좋아서 봐요,0
마리오 기다린거임,0
어림없고 ,0
개같이부활,1
싫어요 ,0
오오,0
번마,1
머박,1
와 핑크 뭔데,0
하하하하하핳하하하라,1
지거진 하면서 컨트롤 좋아진듯,1
나이사,1
번마 잘가고,0
풍태식이 돌아왔구나,0
번마 눈뜨고 사망 ,0
마리오,0
와,1
내포인트내놔요,1
개모태 ,0
끝남,0
킹부러 ,0
만걸어서 만이라,1
물 풍 선,0
휴,0
졌었어요,0
오,1
나 이기면 차단,0
아앀갱 곀,1
역시 애송이들 사이에선 최강 애송인가 ,1
했던맵 ,0
또울대,0
번마 우승,1
나를 뚫어봐라 애송이,1
이겼어요,1
충신이 또,1
핑계 멈춰,0
와우,1
이영승 ,1
미친거 같어 ,1
크아아 이맛이네,1
집중스,1
번바 퍼 확률로 컷,0
오오오,1
넘모 못하고 ,0
이건좀,0
업보,0
오늘 마리오가 다이겼어 ,1
와,1
서로서로 도와요,1
의 실력 잘 봤구요,0
개 개 다 버리면 뭐가 남아 형,0
번마 낙마  ,0
가즈아,0
킹부러,0
핑,0
엇,1
어,1
점,0
번마가자,0
왕따야 모야 ,0
핑크 잘 한다,0
번 캇,0
싫어요 ,1
와,1
오늘 왜이렇게 잘해요 ,1
오픈북이라니,1
괜찮아느긋,0
박스나 눌러,1
믿고있었다구,1
조그만개 개요,0
어,1
이거시 니까,1
과거의 나,0
그 맵 ,0
다음번마,0
아까빙   ,0
미쳤나봐,1
번마 멸망,0
마리오 화이팅,0
번마 오열 ,0
개웃기넼,0
캇,0
와 개고수네,0
봤죠,0
풍형  간다,1
느긋,1
번마 킹만하다,1
망,0
와,1
매일매일 수련해야 하는 슈마메,0
번마,1
최저의 실력,0
차단,0
하필 동시간대 슈마메라 비교되네,0
앱도적,0
망망,0
번마 떡상,1
번 들어오세요,0
쓸쓸,0
번마,1
의미없는 기닥,0
와,1
비매너 스트리머 ,0
와앙,1
대학살,1
욕심 컷,0
앜,0
잘못 눌럿나,0
탔다,0
번 컥,0
이미 끝나고 기다리는거 같은데,0
아,0
좀 쉽게 만들어줘요 ,1
달달,1
수련하자,0
제발,0
전진수비 ,1
느긋,0
꼴지,0
두근두근,0
모함다 ,0
대박,1
실력 ,0
너무 좁고,0
아니,1
호재요,0
퍽랭크,0
백,1
번마 낙마 번마 낙마 번마 낙마 번마 낙마 번마 낙마 번마 낙마 번마 낙마 번마 낙마 번마 낙마 번마 낙마 번마 낙마 번마 낙마,0
한자인줄,0
오,1
다왔는데 ,0
마리오는 웃고있다,0
어어,1
눈치사움 ,1
싫,0
인생은 풍월량처럼,0
오늘 물이 개맑은데,1
배 ,1
함정,0
쥐쥐,0
세상에,1
일단 번 아웃,0
가자,0
망,0
캬,1
불안한데 물맵이디,0
번마 힘이 빠집니다,0
지거진지거진지거진지거진지거진지거진지거진지거진지거진지거진지거진지거진지거진지거진지거진지거진지거진지거진지거진,1
와 ,1
땁땁,0
포기,0
매너굿,0
루,0
아 왜 하나만 더 버티지 ,1
바로 참교육,0
오오,1
배 나이스,1
어어,1
번마 달립니다,0
대박 ,1
난가,1
스위밍,1
실력 맵,0
호오오허,1
번마 출동,0
왁,1
번마 번마 번마 번마 번마 번마 번마,1
번마 최단기컷,0
이제 내차례인가 ,0
와,1
아,0
느긋,0
잃었던거 다시 돌아왔다,1
그렇긴 해,1
두근두근,0
루이지 ,0
오늘 미쳤네 ,1
그냥 지나가는 거 ,0
에바야,1
아 그래,0
뭐야,1
그렇군요,0
역시 루야,1
캇캇캇 ,0
말도 안돼,1
번마 우승,1
미꼬이써따구,1
노잼맵,0
싫어요,0
잘못해서 삼만걸었는데 대박터졌다,1
마리오가 갔어 ,0
핑키 우승각,1
갑자기 개모대,0
왜그래,0
압도적 꼴지,0
캬,1
루이지 ,0
오오,1
셀프뒤주,0
충격,0
기출문젴,0
컷,0
개똥맵,0
배,1
가식풍 ,0
앗,0
기출맵 ,0
번 순삭,0
무효야 시청자 있었대,1
마리오 한참전에 감 ,0
왔다,1
오,0
핑크인줄 알고 기대햇쥬 ,0
번마 우승,1
량월풍이네 오늘은 ,1
어우 달아,1
핑키,0
살아남은 번마의 스일네,0
와 진짜 번한테 왜그래,0
낙마,0
개모태,0
오오 번마,1
신개념배틀 ,0
유명 스트리머 승부조작 논란,0
풍선 살려,0
아,0
느긋,0
얼마나 두려울까,1
번마 번마,0
킹픈북 ,1
이거 했던거 같은데,0
아직모른다,1
나이스,1
갑자기 잘하넹,1
구독이랑 팔로우 두번 누르겠습니다,0
번마 우승 ,1
버섯색갈,1
와,1
아 ,0
승부조작 설,0
번마 오열 ,0
어,1
풍월량 그는 신인가 풍월량 그는 신인가,1
엌,0
큰거온다,1
오픈북 지리고,1
마리오할껄 ,1
마리오 소도봐 ,0
오,1
번마 터졌네 ,1
지거진이 풍월량을 단련시켰다,1
어,1
호우,1
모함다 ,0
근데 왜 시러 ,0
아,0
풍형 오늘 잘되는데,1
아 번마 포기선언합니다,0
핑키 꼴좋다,0
준비해,1
저런,0
오픈북 미쳤다 ,1
엥,0
주니어가 만든 맵인가,1
그것이 실력,0
꺠는곳 거기같은데,0
와우 ,1
주니어야 풍선맵 만들자,0
망,0
그게 실력차이 많이 나는거 아닌가요,0
즉시 실,0
요쓰,1
있긴함,0
번마,1
번마 캇,0
실력 차이 ,0
주니어를 죽인다고,1
와번,1
압도적 꼴찌,0
개모타쥬,0
안괜찮아,0
오,1
모함다,0
가시기야,0
실수로 좋아야한듯 ,0
서로서로 담궈요,1
번마 ,1
퇴보했다,0
잡았나보네요 별로,0
그 발언,1
와 대박,1
오닐 미쳣내,1
이게 마리오지 ,1
형이 번이상 안나가는게 좋다매,1
제발 풍선맵,1
성장은 커녕 퇴화했어,0
못 났 다,1
엌,0
헉,1
핑크만 ,0
마,0
시합 종료,0
그게 실력아닐까요,0
머야,1
그냥 만난거같은데 ,0
분홍이 꼬시다,0
안되,1
오오,1
오픈북 ,1
가식,0
스타 의미 없음 ,0
킹픈북,1
열광의 도가니,1
아 이야,1
형은 왜 핑키처럼 못가,0
느긋,0
가즈아,0
벌받죠,0
어딨어 ,1
낙마,0
오늘 되는날인가,1
오픈북,1
극찬,1
꺼거거어어겅,1
와 핑키,0
번마호재,1
이젠 포기해야됨,0
지거진 풍월량,1
대기중이라고,0
뽀찌 좀 주세요,1
가라라,1
나뽜,0
개못핵,0
느긋 ,0
앗,1
타궐,0
오늘 좋아,1
어우 느려,0
핑키,0
꺼엇,1
번마구나 ,1
그냥 꼴등,0
번마 밥먹으러가자 ,0
멍청아 ,0
자 자 번마 대기해 주무세요,0
번 마,1
오,1
실력맵 승,1
넌 모찌나간다,1
통곡의벽,0
경마장 이지 ,1
번마 이상해요,0
어,1
침착하게 날 먹,1
와 ,1
요약하면 못한다는거죠,0
핑크랑 차이가,0
별 모임,0
아핰,1
번 출발하기도전에 컷 ,0
이제 없어,0
번마 광탈,0
혼자 못먹어,0
지난주에 안함,1
저걸 돌아가네,0
와,1
우고했대 ,0
실력맵인데 저격 의미 있나 ,0
역전당함,0
큰거온다,1
앜,0
와,1
게삘리,0
어어,1
번마오열,0
본마 퇴근,0
서로서로 도와요,1
컷,0
캬 착해 착해,0
야미야미,1
캬 번마 우승이다,1
홧팅,0
번마 카트,0
경마장이죠 ,1
아 진짜웃겨,0
이상하다,0
어어,1
설마,1
어어,1
어,1
오 리듬 ,0
번마 또우승,1
번마 화이팅,0
캇,0
혓바닥이기시네,0
달다 달아,1
아,1
강도들 ,1
개빨라,0
이형 풍선 조작을 못함 ,0
졌어요,0
수고하셧습니다,0
형 같은 애들이랑 했었나봐,0
 메타,0
정 신 차 려,1
배,1
나이스,1
병건해,1
웅 꿑,0
개쩌는데,1
후아오,1
침착,0
 인가 ,0
앱 도 적 꼴 등,0
와,1
설마,1
침착,0
내 포인트,1
번마 우승하나요,1
고메타,1
배 너무 맛있겠다 ,1
루 머하냐,0
마리오 안움직이죠,0
번마 가자,0
죄송해요,0
뭐해,0
십자키로 하는 이유,0
력실,0
마리오 승률 좋다,1
마리오,0
번마 오열,0
컷,0
기출문제네,1
번마 아왜,0
번마임 ,1
오예,1
번마 오열 ,0
주 작,1
통밥 잰다,1
호재다,0
형 번마야,1
사기 치는놈들 벤해,1
간다,0
히오오스,1
컷,0
아,0
믿고있었어,1
꺼억,1
야미,1
침착햌,0
연승 미쳤고,1
루이지 바보네 ,1
아직모르겠다,0
몇 배야,1
날먹량,1
기출이엿네,0
망스멜,0
아이고 부질없다,0
아,0
색깔이 달랐어,1
그 어려운거랑 더어려운거 풍님이 더더더늦어지자낭,0
물맵이다,0
헐,1
달달하구만,1
컷,0
정말 추했어 ,1
이럴순없어,1
번마 문앞에 있는중,0
허유,1
와 번마,1
와,1
아까 신뢰로 뛰었나봄,0
침착 침재,1
앙대,1
 ㄹㅇㅋㅋ ,1
여유롭구만,0
오,1
번마 출격,0
했던맵,0
그래도 등이다 ,0
할수있으,0
오픈북,1
달려어,1
몰라 알려주는 순간에 신났었어,1
아,0
번 캇,0
뭐해,0
자자 번마 달립니다,0
켜캬캬캬캬캬캬,1
번 컷,0
저 둘이먄 거의 뱐수없다,0
번마 각이네,0
번마 탈락,0
들,0
호재요,0
근데왜안감 ,0
뒤주,0
풍형이랑 실력이 비슷한 유저,0
와이걸,1
번마 미리 나와주세요,0
기출,0
머야,0
배틀이니까,0
점 올랏어,1
달달하구욧,1
역시 루이지야,0
갖아,0
아 제발,1
개모테,0
마리오가 이걸,0
과식남이지,0
이게뭐야 ,1
어,1
번마 준비하세요,0
모함닼,0
번마 아웃 ,0
머지,0
번마 드가자,0
아니 왜케 못밟어 ,1
졌어요 ,0
허허헝,1
드가자,0
마리오 다 갔나,0
번마 준비 ,0
번 마 나락으로,0
느긋,0
휴,0
느긋하구만,0
더빨라서 문제,0
느긋,0
 가나,1
역시 ,0
배 ,1
망했다,0
헐,0
올,1
루 ,0
그렇치,1
미친 번마,1
앗,0
속터져,0
히히,0
오늘 진짜 날이다,1
컽,0
방향 못맞는중,0
넌 모찌나간다,0
모함다 ,0
끝나부렸는디요,0
제발,0
어어,1
이걸 마리오가 ,1
바로캇,0
오 드가자,1
슈퍼 압도적 꼴지,0
번마 가즈아,1
번마 나오세요,0
형 눈떠,0
번맠,0
아 계속 잃네,1
등,0
어어,1
와 번마,1
번마요,1
오 번마다,1
빈정 상함 ,0
최단퇴 번마 ,0
개같이 멸망,0
꼴등,0
번 컷,0
마리오 힘내,0
와,1
오,1
철벽수비 ,1
아 너무 어려운데,1
마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내 마리오 힘내,0
그게 실력이에요 형,0
와 이걸,1
느긋,0
느릿,0
제바류,0
개 못 해,0
똑바로해라,0
번마,1
커트,0
싫어요 뭐여 ,0
유,1
캇,0
핑크 뭐냐고 ,0
언능가,0
와아,1
이게 임,1
내려간다,0
보스모야,1
오 빨라,1
배,1
개느려 ,0
쟤 차단하죠 여러번 나옴,0
번마는 나가주세요,0
진짜 개못하는애들만 모아놨네,0
날먹,0
그래도 ,0
맵은잘만들었네 ,0
아까 먼저걈 ,0
번마,1
번마 컷,0
오,1
서로 하이에나처럼 ,1
그게 많은,0
아  오른쪽 겜이라고,0
오,1
오,1
번마,1
번마 가보자,0
잘하니까차단 ,0
오,1
승부조작,0
핑키,0
진짜 야비하다,1
아 번마 오열,0
모함다 ,0
마리오 승 마리오 승 마리오 승 마리오 승 마리오 승,1
으아아아아아아,0
아니 ,1
일부러,0
이건 사기야  이건 사기야  이건 사기야  이건 사기야  이건 사기야  이건 사기야  이건 사기야  이건 사기야 ,1
조작을 못하는데,0
마리오 진작갔어 ,0
형 모해,0
아오,0
번마 우승,1
번마 어디론가 가버린,0
번 당첨,1
마리오 역시,1
이미 졌다,0
짜릿하다 형,1
이걸맞췃다고,1
그냥 가자,0
기출,0
착하네,0
이미 햇던 맵 같다,0
번마 달립니다,0
루이짘,0
번마 탈락,0
네에,0
미쳤다,1
더 모태졌어,0
결론은 개못했다,0
번마 간다,0
배,1
와 맞췄어 ,1
아 망했네,0
루,1
망했음,0
번마 딱 대,0
나이스,1
떨어질 폴,0
너무 침착했고,0
다들 절루 가자너,0
꺼억,1
껄렁껄렁 ,0
하지만 마리오는 웃고있다,0
깃방멩,0
전에도 이맵 이겼지 않나,1
번마,1
컷,0
오,1
모지,0
 ㄹㅇㅋㅋ ,0
같이 가,1
번마  ,0
아,0
뭐냐구,1
이건 쥐쥐,0
탈락,0
오늘 꽤 잘 붙네,1
번말이 승률이 좋아,1
머리꺠는거맞았네,0
그 선택,0
캇,0
번마 준비하세요,0
경제대공황이다,1
야스베리굿,1
캬,1
와,1
오,0
우마이,1
번마,1
과식,0
루이지 뭐야 ,1
뭐해,0
깃방,0
형 버섯 먹고 가,0
경마 가즈아,1
번마 오열 ,0
지거진,1
아무튼 저격,0
핑쿠,0
압도적 꼴등,0
번마 배,1
비겁한 변명입니다,0
말만 침착하지 전혀 안침착하네 ,0
 와,1
예상했어야지,1
번마,0
킹번마,1
차카당,0
오,1
당신 누구야,1
네,1
노잼맵,0
오늘 쫌 치나,1
번마 어디감,0
벌받앗다 ,0
는 원래,0
번마 느낌이라구 ,1
어,1
낚시 ,0
초,0
킹픈북,1
원래 인간은 차이가 크게 안남,0
역시 번마,1
오,0
오,1
싫어요,0
모함다 ,0
포기하지마,0
그래서 십자키 쓰는거져,0
오늘 승률 좋다,1
배 ,1
레기가 되는 과정입니다,1
잘한다,1
아 노잼,1
실 력 차 이,0
와,1
번마 폭주중,0
오픈북인데 못먹다니 ,1
번마  뭐해,0
굳이,0
이딴게 에스,0
훈수,1
지 거 진,1
망,0
조졌네,0
루,0
뭘 새삼스레 ,0
착해,0
담엔 어디에 걸어야하나,1
어떻게든 날로먹으려고 ,1
어떻게 번 내내 한번도 못이기냐,0
센스가 돋보이는 경기였다,1
탔다 ,0
판째 망해따,0
앙 기모띠,0
아까 거기가 숏컷이었네,0
번마 탈락,0
루이지 우승,0
끝났나봐,0
포기해,0
번마 대기하세요 ,0
이야,0
헐,1
느긋,0
싫어요찍은이유개모태,0
꺼어어어어어어어어어어억,1
앜,0
번마 컷,0
번마 넘어짐,0
모함다 ,0
번마 우승,1
호우,1
버섯 색,1
느긋,0
오히려 좋아,0
같은길이요,0
진짜 광탈이다 이건 ,0
업보 씨게받네 ,0
이런건 사기잖어 흑흑,1
바란 매과이어 ,1
오늘 모냐구,1
번마무쳣다,1
효과 ,1
오,1
수문장,1
일 부 러 일 부 러,0
숏컷 ,0
이제야아셨어요,0
서로서로 도와요,1
번마 우승,1
종,0
달달하고,1
막자 냐고 ,1
아 진짜 개못하넼,0
오픈북,1
저격은 차단해야지,0
번마 우승번마 우승번마 우승번마 우승번마 우승,1
와,1
정신차려 ,0
아깝다,1
번마 가자,0
어,0
와,1
유알콜 ,0
역전,0
풍월량 우승,1
안돼,1
지거진,1
번마 캇,0
좋다 좋아,1
번마 우승,1
루 ,0
와,1
매달려,0
느긋,0
오,1
다 어디감근데,0
오,0
포인트는 깃방 해줘잉,0
헐 번마 우승,1
이게 서울대지,1
번마는 지금 웃고있다,0
시러요,0
전진수비 ,1
와아아아아아 드디어,1
아 쟤네 뭐하냐 진짜,1
컨닝 뭐야,1
그발언 ,0
제발 이겨줘,1
번마 배 ,1
안돼,1
아니 킹픈북먼데,1
핑크 채교 냐가는거보소 ,0
좋구요,1
아,0
번마 믿었다구,1
왔다,1
핑 잘해 ,0
업보,0
번마 멸망 ,0
번마 컷,0
주작급,0
핑키가 이기나,0
착하다,0
이걸마리오가,1
루 뭔데 ,0
업보 ,0
마리오 갔다,0
번마 컷,0
개모태,0
뮌,1
거짓말,1
루 ,0
개모댘,0
달달하고,1
킹픈이네,1
킥,1
그거야 형,1
번마라고 ,1
핑 모해,1
어어,1
 나는 민방위,0
루이지개웃곀,0
번 캇,0
믿고이써따구,1
풉,0
번 우승 ,1
나이수,1
포기하지마,0
오,1
번마 딱락,0
업보,0
한참전에 감,0
엥,0
안돼에,1
돼지,0
나이스,1
풍태식이 돌아와꾸나,0
이제 다시 토토 걸어도 괜찮나요,0
마리오가 너무 일찍감 ,0
기권하죠,0
 천장치기,0
지문을 읽고 문제를풀어,0
아까 깨는게 맞았나보다 ,0
제작자 루트 찾았네,0
화이팅 ,0
내 마권이 쓰레기가 됐네 내 마권이 쓰레기가 됐네 내 마권이 쓰레기가 됐네,0
버섯색이 빨강노랑,1
네 네,0
가 잘하는데 ,0
조졌다,0
수고링,0
끝난듯,0
아싸 ,1
런,1
기다리는중,0
핑크 앱도적,0
